id,name,popularity,duration_ms,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
7d2mg4oEdvv3cF0eY9xlo1,Cabecita Plateada - Remasterizado,0,183560,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],29-03-1924,0.509,0.121,0.0,-21.199,0.0,0.0903,0.995,0.925,0.242,0.681,120.633,4
7dmQ8xK59vGENwrHEYRbUU,Chapter 160 - The Unlit Lamp,0,182265,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.714,0.293,3.0,-16.219,1.0,0.945,0.785,0.0,0.116,0.518,80.931,4
7ej62WadX9m2WE4j3M6z2C,Tut-Ankh-Amon - Remasterizado,0,143520,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],11-07-1924,0.559,0.431,8.0,-16.489,1.0,0.0742,0.996,0.937,0.17,0.753,83.609,4
7fDMK8wNY7WkAV66DFuidN,Chapter 43 - The Unlit Lamp,0,182881,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.63,0.315,0.0,-16.531,0.0,0.951,0.723,0.0,0.426,0.451,166.53,4
7fe6pydXnMpUkJq8kcRXpZ,Chapter 72 - The Unlit Lamp,0,181370,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.708,0.314,3.0,-16.28,1.0,0.94,0.648,0.0,0.129,0.413,79.671,1
7h2CmRfijYT4szujvhp1wR,Chapter 116 - The Unlit Lamp,0,182027,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.693,0.291,0.0,-16.433,0.0,0.939,0.733,0.0,0.334,0.486,136.333,5
7h6wGSGoCEPxzWO1WWhOc3,A New Kind of Man - With a New Kind of Love,0,173733,['George Olsen'],['45tQpWrlBy4DMpfAriqfcC'],01-01-1924,0.42,0.392,10.0,-12.858,1.0,0.062,0.986,0.767,0.0682,0.881,205.644,4
7heJNccjVnHxMfOxBgZe0d,Chapter 177 - The Unlit Lamp,0,183159,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.714,0.317,0.0,-16.376,0.0,0.917,0.734,0.0,0.0984,0.407,125.401,5
7huRRw3dXOnjwLEsuVwoTP,Harvard Blues,0,188173,['Jimmy Rushing And His Orchestra'],['0uX8W8ZnuZIybyllsCONBP'],1924,0.468,0.315,1.0,-12.396,1.0,0.0344,0.539,0.000287,0.0634,0.642,99.255,4
7hvDp7Mv2tRTz5rpgtBzDH,Chapter 66 - The Unlit Lamp,0,183682,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.625,0.33,3.0,-16.556,1.0,0.946,0.657,0.0,0.324,0.392,172.005,5
7iSd5cEI6imdzIqPAYoxfb,Chapter 164 - The Unlit Lamp,0,184622,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.713,0.323,3.0,-16.344,1.0,0.921,0.768,0.0,0.119,0.535,129.512,3
7kFARA9UoWoc4UlPUSRZcG,Chapter 136 - The Unlit Lamp,0,182624,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.621,0.311,3.0,-16.176,1.0,0.945,0.781,0.0,0.111,0.486,79.767,3
7kIDTIcLMrh9djvypGXayM,La plus bath des javas,0,194893,['Georgius'],['0Yly6PvJghpLD3Lj8Kvpcj'],1924,0.651,0.454,0.0,-12.764,1.0,0.169,0.993,0.0,0.278,0.826,80.1,4
7lc2R8qGJ6u9Z2SLONAXuf,Chapter 7 - The Unlit Lamp,0,185859,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.687,0.292,3.0,-16.175,1.0,0.941,0.778,0.0,0.137,0.537,101.738,3
7m3dJtIc9pmmWbJkle68ig,Grato Recuerdo - Remasterizado,0,161360,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],11-07-1924,0.411,0.374,5.0,-14.544,1.0,0.0965,0.996,0.968,0.391,0.479,118.286,4
7mCX5q1uv37gUA3iueMXCP,Flying Home,0,194693,['Benny Goodman Sextet'],['33N6sGOKJwLGOnq31ZmEl1'],1924,0.708,0.385,8.0,-12.559,1.0,0.0351,0.933,0.546,0.0987,0.799,163.106,4
7oe1N0iE6JdyqAc5OCRPji,Tuxedo Blues - Remastered,0,187408,['Daddy Stovepipe'],['0fS2vDwpa0yPLvxgQZoh10'],12-01-1924,0.668,0.353,4.0,-6.538,0.0,0.0441,0.973,0.0397,0.118,0.75,97.06,4
7pSljYza5vKRmrxojVumk0,Swanee River,0,255053,['Lionel Hampton Orchestra'],['6UftTZlUzZBBl2ctjzLQ1w'],1924,0.425,0.781,1.0,-11.256,0.0,0.438,0.994,0.942,0.616,0.738,165.518,4
7pzdYuv6F12QvND495JrQC,Sombras - Remasterizado,0,167560,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],11-07-1924,0.31,0.347,10.0,-19.237,1.0,0.0943,0.994,0.908,0.12,0.558,71.184,4
7qTVM3w2hPU8TCxkbXpaYF,Chapter 185 - The Unlit Lamp,0,182729,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.636,0.354,10.0,-16.583,1.0,0.947,0.658,0.0,0.235,0.354,85.568,4
7sqT6czoCZ3UzcD5lEawqC,Chapter 183 - The Unlit Lamp,0,182857,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.667,0.304,4.0,-16.307,1.0,0.945,0.808,0.0,0.175,0.502,75.231,3
7tVUbsfyLXq4ydTSbxo9Gb,Chapter 114 - The Unlit Lamp,0,186015,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.675,0.309,3.0,-16.388,1.0,0.951,0.713,0.0,0.166,0.363,83.045,3
7toWoP5tt6YWgZOr333fpj,Mister Bohr - Remasterizado,0,178507,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],11-07-1924,0.562,0.258,7.0,-17.222,1.0,0.147,0.996,0.94,0.299,0.552,180.423,3
7vB5xJr8UhZKy4yCDcsabv,Chapter 130 - The Unlit Lamp,0,183368,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.733,0.321,9.0,-16.248,1.0,0.946,0.768,0.0,0.241,0.481,80.32,4
7vILwE3lK6uJJq5bd6wPBy,Chapter 144 - The Unlit Lamp,0,184854,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.681,0.335,3.0,-16.323,1.0,0.943,0.621,0.0,0.208,0.344,100.813,4
7vn67zLZGH5Hxm1rHTLGvQ,Hollin - Remasterizado,0,165960,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],12-07-1924,0.495,0.337,10.0,-15.541,1.0,0.112,0.996,0.952,0.295,0.468,120.475,4
7z0vTIraYXvDneXdd7phP6,Akşam Olur - Anadolu Koşması,0,166750,['Bayan Sultan'],['4Kgs9iA4BoIyqZnfr13nUA'],18-12-1924,0.461,0.13,9.0,-15.234,0.0,0.0744,0.994,0.729,0.163,0.488,127.159,4
7zLGAYTVAF2Yplwk7LPn2O,Chapter 184 - The Unlit Lamp,0,183415,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.717,0.351,3.0,-16.147,1.0,0.92,0.76,0.0,0.131,0.482,123.028,3
2Pu2Hv2NnitI7yxc3rHQzf,Death and Transfiguration,0,1335000,"['Richard Strauss', 'Karl Böhm', 'Staatskapelle Dresden']","['6pAwHPeExeUbMd5w7Iny6D', '3fyr5uksidSlLzsUjRIz5A', '3Vfvyx6OouTxYU3emXonW7']",31-12-1924,0.108,0.183,7.0,-16.348,1.0,0.0348,0.972,0.901,0.107,0.0369,91.171,3
3XDharvL8vEyxdQwOQKmww,"On the Sunny Side of the Street (From ""Is Everybody Happy?"")",39,194320,['Tommy Dorsey'],['4WoGga7UeRcmjD4ufif4nG'],1925,0.678,0.175,3.0,-13.021,1.0,0.0301,0.969,0.00105,0.177,0.58,112.941,4
47c6hVC9hL8KoAclJCVOXC,Marie,33,197787,"['Tommy Dorsey', 'Jack Leonard', 'Bunny Berigan']","['4WoGga7UeRcmjD4ufif4nG', '2AXAKE1COdyXySL9LRyPEg', '5mzFDFweHwx7BZFmMtdll7']",1925,0.531,0.17,5.0,-14.5,1.0,0.0771,0.991,0.174,0.126,0.805,165.165,4
3p0VwUCFW31rwgugbnAGhW,I'm Gettin' Sentimental Over You,32,217253,['Tommy Dorsey'],['4WoGga7UeRcmjD4ufif4nG'],1925,0.513,0.108,9.0,-16.835,1.0,0.0315,0.992,0.932,0.112,0.149,103.752,4
4ou73CMygT62S9gubMZxIe,Song of India,32,186960,['Tommy Dorsey'],['4WoGga7UeRcmjD4ufif4nG'],1925,0.41,0.23,5.0,-12.827,1.0,0.0602,0.935,0.888,0.427,0.634,174.066,4
2AATCpoin3pSsUwjLKNCYe,Manhattan Serenade,30,275773,['Tommy Dorsey'],['4WoGga7UeRcmjD4ufif4nG'],1925,0.455,0.0804,8.0,-15.696,1.0,0.04,0.98,0.000317,0.136,0.406,77.926,4
1PWzXtAx1pla2gVG32JjIf,St. James Infirmary,30,191600,['Louis Armstrong & His Savoy Ballroom Five'],['1TxfZgmlWImcpYwIP8F157'],1925,0.705,0.164,5.0,-12.081,0.0,0.0557,0.897,1.96e-05,0.124,0.591,116.587,4
3Fc83pvJzQ5VcRFSGlvMCO,Heat Wave,26,181293,['Ethel Waters'],['3INcDDCxVKMIQT6rfR7kud'],1925,0.68,0.241,2.0,-9.866,1.0,0.0634,0.981,0.0,0.165,0.647,84.91,4
6C0bdY5MgM2WYu6yuxtzC5,Opus #1,24,175920,['Tommy Dorsey'],['4WoGga7UeRcmjD4ufif4nG'],1925,0.377,0.497,0.0,-9.292,0.0,0.0332,0.939,0.946,0.322,0.657,169.203,4
5YYbVEtvB0PHxYVXrJTDpM,Boogie Woogie,21,189787,['Tommy Dorsey'],['4WoGga7UeRcmjD4ufif4nG'],1925,0.689,0.222,5.0,-15.98,1.0,0.127,0.852,0.924,0.104,0.917,145.205,4
3fHgV9OfktqOegAvEP6zlv,Star Dust,20,185747,['Tommy Dorsey'],['4WoGga7UeRcmjD4ufif4nG'],1925,0.473,0.0887,0.0,-13.93,1.0,0.0418,0.988,0.0,0.118,0.288,78.675,3
0sSVsv3yHMSkL0qeLRoRDa,(What Did I Do To Be So) Black and Blue?,19,178293,['Ethel Waters'],['3INcDDCxVKMIQT6rfR7kud'],1925,0.7,0.197,2.0,-11.915,1.0,0.136,0.954,0.0,0.361,0.56,120.542,4
0ZHK59K7BHrl6COwYXnnxJ,Sweet Georgia Brown,17,126592,['James Piano Bar'],['5p44gWXVKjv3OMhh8Uj1bH'],1925,0.856,0.137,2.0,-19.431,1.0,0.0423,0.989,0.948,0.109,0.415,103.779,4
20Kjljtn4LFdxyQOJPLqBR,Sweet Georgia Brown,17,119096,['Patrick Hunt'],['3t4jXLaLsUFKjmhA5NiNYL'],1925,0.906,0.103,1.0,-21.967,0.0,0.045,0.993,0.95,0.106,0.427,107.829,4
0VrJGvUzoKxMcYJwmGjp6o,Don't Forget To Mess Around,16,181933,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1925,0.634,0.335,5.0,-11.135,0.0,0.0646,0.992,0.0124,0.0919,0.774,101.383,4
0aUTZjgkNG4jJ0wzqtXh2G,My Melancholy Baby,13,180960,['The Dorsey Brothers'],['5gjTHwdSke7uwJH3yDMDjl'],1925,0.731,0.341,3.0,-9.87,1.0,0.146,0.968,0.138,0.212,0.852,101.408,4
6O89uMM5FDGGRJ6aYLG51B,Stormy Weather (Keeps Rainin' All The Time) - 78rpm Version,13,185840,['Ethel Waters'],['3INcDDCxVKMIQT6rfR7kud'],1925,0.35,0.213,0.0,-12.808,1.0,0.0399,0.954,0.0,0.254,0.43,85.369,3
7r9c3mqLjqfVe791cERNOI,"Yes, Indeed!",12,209987,"['Tommy Dorsey', 'Sy Oliver', 'Jo Stafford']","['4WoGga7UeRcmjD4ufif4nG', '27mxmjGJOVEKUV3VaHBkbj', '1Jqk46QvzUn7SnwmTGX6Cw']",1925,0.804,0.217,0.0,-12.118,1.0,0.0602,0.945,0.0687,0.0849,0.498,131.117,4
06EAFIZpwSKY659b6KPtAR,Hawaiian War Chant,10,190120,['Tommy Dorsey'],['4WoGga7UeRcmjD4ufif4nG'],1925,0.694,0.363,10.0,-11.692,1.0,0.103,0.849,0.552,0.103,0.809,101.726,4
1wjpuZ24mVP7w6TqIuqd6E,Heebie Jeebies,10,171733,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1925,0.668,0.321,1.0,-10.663,1.0,0.0916,0.983,2.67e-05,0.141,0.592,164.459,4
6kKeXUi0zunKxWrB2uUyWb,Harlem On My Mind,10,209000,['Ethel Waters'],['3INcDDCxVKMIQT6rfR7kud'],1925,0.568,0.112,1.0,-13.026,1.0,0.0747,0.962,0.0,0.327,0.489,95.221,4
7vHMW83G12ReQdIdeFjz1d,"Come Back, Sweet Papa",11,146240,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1925,0.775,0.302,0.0,-10.082,1.0,0.127,0.916,0.553,0.0369,0.924,99.518,4
4HkUx8zJPUEh9sSYjO0ki6,Doctor Jazz,10,200840,['Jelly Roll Morton'],['4XepUkisa56DUeA3gbjDQD'],1925,0.572,0.449,10.0,-7.531,1.0,0.038,0.984,0.0774,0.363,0.652,125.729,4
4Jyc05T8jnG9aM2uEqYNiT,Gut Bucket Blues,9,159867,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1925,0.573,0.306,0.0,-9.597,1.0,0.0513,0.988,3.19e-05,0.0786,0.738,146.726,4
4UDpfCjrrVPOTm11qMpcPB,I Can't Give You Anything But Love - rare take,8,205693,['Louis Armstrong & His Hot Seven'],['267SHEPfqnF16IEmwbLhLQ'],1925,0.365,0.238,10.0,-12.767,0.0,0.0468,0.902,0.222,0.101,0.488,82.712,3
4pQDxL19Ou1UkKov5efhZ9,Who'sit,8,163600,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1925,0.727,0.347,0.0,-10.413,1.0,0.0393,0.993,0.696,0.0718,0.868,106.336,4
7iGSIYRmzu18rIMe8HrFkq,Cherry,9,192893,['The Big Aces'],['3KytYPf71rDhHrmTQFheR1'],1925,0.538,0.333,0.0,-10.38,0.0,0.0764,0.988,0.158,0.139,0.603,174.542,4
7on1N979cYvlNt3Nfrqicv,Sentimental Gentleman From Georgia,8,184707,['The Boswell Sisters'],['2mflSlnegn3rBmzsh08OcN'],1925,0.668,0.132,4.0,-12.561,0.0,0.094,0.956,4.84e-06,0.0776,0.733,122.527,4
08xsdHuewDXOOxslPfCePe,You're Next,5,194600,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1925,0.626,0.227,8.0,-11.831,1.0,0.0581,0.985,0.0212,0.119,0.494,126.859,4
0m6LYkcdwEK1V91QO3s8UE,You're Next,6,194600,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1925,0.625,0.227,8.0,-11.828,1.0,0.0584,0.985,0.0216,0.119,0.474,126.859,4
1AlA6ZbyOTcEHtzF71dgEP,Muskrat Ramble,5,150133,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1925,0.668,0.342,8.0,-10.164,1.0,0.213,0.982,0.616,0.071,0.849,183.842,4
1FUqgcwIQscyB87x0WexxU,Who'sit,5,163600,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1925,0.727,0.347,0.0,-10.413,1.0,0.0393,0.993,0.696,0.0718,0.868,106.336,4
1Znnilxi9JGrqarvVHAgy3,Breakaway,5,169560,['The Travelers'],['54BhXMH6I0V0tfzwwH2nPj'],1925,0.934,0.609,2.0,-9.479,1.0,0.0636,0.959,0.889,0.0966,0.855,107.321,4
1bQ2BR5kCUrnvuTgfDwdiZ,Tonight I Shall Sleep,5,176947,['Duke Ellington'],['4F7Q5NV6h5TSwCainz8S5A'],1925,0.183,0.141,1.0,-14.981,1.0,0.0363,0.975,0.833,0.119,0.16,81.125,4
1vEK2vbx8x7nWOHmAFpHUD,Bend Down Sister,5,181467,['Chick Bullock And His Levee Loungers'],['4G7cGxPRwjbYgYvddlZWGx'],1925,0.776,0.376,0.0,-10.126,1.0,0.0436,0.992,0.0341,0.0892,0.864,106.555,4
1xxZATxkPkllMCm204ctUR,Mean To Me,7,207893,"[""The Dorsey Brothers' Orchestra""]",['509HGBv7rHMgsUj7jPrQIv'],1925,0.573,0.171,2.0,-11.474,1.0,0.0442,0.981,0.0641,0.0752,0.785,147.841,4
1zEu7udRDuNEXxiJ86E3Oj,My Heart,6,142907,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1925,0.696,0.463,0.0,-7.236,0.0,0.097,0.985,0.144,0.089,0.825,97.808,4
231GWLH2xwmA1kTT8ksQrs,Cornet Chop Suey,5,175027,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1925,0.628,0.278,5.0,-9.357,1.0,0.144,0.994,0.135,0.0617,0.77,97.268,4
2HBNPqCMuaAOHp6s9OzOLo,Add A Little Wiggle,6,182200,['The All-Star Orchestra'],['1C2K3VjBYUISXD2gRytP79'],1925,0.697,0.429,0.0,-9.241,1.0,0.0583,0.962,0.514,0.25,0.955,100.54,4
2Ve5waZJJrExJDHajoxDb1,Ten Little Miles From Town,6,192360,['Sam Lanin & His Famous Players & Singers'],['1VqDPUl3MWLjfQouvhhxso'],1925,0.775,0.285,5.0,-9.884,1.0,0.0597,0.985,0.138,0.101,0.922,83.803,4
2Xnl6Oio9IKD4GLP1AOOaz,Heebie Jeebies,6,171733,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1925,0.668,0.321,1.0,-10.663,1.0,0.0916,0.983,2.67e-05,0.141,0.592,164.459,4
2lPV0bfNMgn7LGAXEyU1qR,At The Fat Man's,5,190560,['Tommy Dorsey'],['4WoGga7UeRcmjD4ufif4nG'],1925,0.617,0.435,8.0,-8.284,1.0,0.0466,0.915,0.00405,0.15,0.704,154.89,4
2nYq88l6gdmBEnCFsYQZrr,Don't Forget To Mess Around,6,181933,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1925,0.634,0.335,5.0,-11.135,0.0,0.0646,0.992,0.0124,0.0919,0.774,101.381,4
3CxYwu2ZKx5cF8bXln6Se6,Georgia Grind,5,151560,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1925,0.733,0.209,8.0,-14.649,1.0,0.0603,0.908,0.0,0.178,0.7,140.38,4
3Da0rFSGowkOPtcugvxKp5,Bugle Call Rag - 78 rpm Version,6,178787,['Ed Lang & His Orchestra'],['34KFEjW1lVP8e55N7LPW89'],1925,0.823,0.613,10.0,-9.062,1.0,0.0674,0.846,0.886,0.0534,0.895,114.038,4
3QmGVzzYJ82Ybn6eaiLww1,"Come Back, Sweet Papa",5,146240,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1925,0.775,0.302,0.0,-10.082,1.0,0.125,0.916,0.538,0.0369,0.925,99.515,4
3V1sblJugg82L8yxgw6BMZ,Lullaby Of The Leaves,7,189440,['Connie Boswell'],['4AhdPLjnpvCw7oh1tB9AoT'],1925,0.376,0.104,2.0,-16.626,1.0,0.0488,0.992,8.15e-06,0.159,0.202,90.542,4
3Ym9KAplnUsm8kIrwETUBy,Imagination,5,193840,"['Frank Sinatra', 'Tommy Dorsey Orchestra']","['1Mxqyy3pSjf8kZZL4QVxS0', '1eOE35R4NC60yvasrSxOED']",1925,0.499,0.0748,1.0,-13.552,1.0,0.044,0.924,0.014,0.55,0.429,113.268,4
3b7nU884FTRxjCfLW9aYJG,Oriental Strut,5,179293,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1925,0.54,0.254,5.0,-11.859,1.0,0.0823,0.995,0.493,0.175,0.473,183.916,4
4EGQTTx3JoHMkXnCuI97HY,Georgia Grind,5,151560,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1925,0.732,0.209,8.0,-14.649,1.0,0.0596,0.908,0.0,0.178,0.696,140.423,4
5Nzd6zrlxV5rA0xzn7qIUN,Cinderella Brown,5,210613,['The Charleston Chasers'],['6dpBuQU6XAlph0tVtZ85th'],1925,0.799,0.409,3.0,-10.617,1.0,0.0825,0.906,0.167,0.331,0.88,88.614,4
5OhEHB9YEo9ZQxYQaC2rcC,Heartbreak Hotel,5,180813,"['Tommy Dorsey', 'Elvis Presley']","['4WoGga7UeRcmjD4ufif4nG', '43ZHCT0cAZBISjO8DG9PnE']",1925,0.521,0.539,4.0,-9.161,1.0,0.508,0.969,0.000575,0.946,0.806,93.412,5
5PGXbXww1JWuVPNwYdzMwB,"Dusting The Donkey - aka ""The Pay-Off""",7,181320,['The Golden Gate Orchestra'],['6uKJ0yzw5W37GS3JeM1R4S'],1925,0.797,0.449,0.0,-12.592,1.0,0.0826,0.996,0.895,0.182,0.902,113.216,4
5UXcT8kcQ0t0efFVp1m0Ma,Head Over Heels in Love,6,164107,"['Tommy Dorsey', 'Edythe Wright']","['4WoGga7UeRcmjD4ufif4nG', '0J1JUJMr6AmojUgUie8kY1']",1925,0.668,0.288,5.0,-14.088,1.0,0.0747,0.85,0.25,0.155,0.954,95.922,4
5n2a00lvFmgllxaBkEpYlr,I Got Rhythm,6,195093,['Harold Lem & His Orchestra'],['4mk1TbldTP9trftcoou1hb'],1925,0.848,0.35,10.0,-9.963,1.0,0.0583,0.937,0.117,0.0616,0.889,114.518,4
5uzofUqcDnqHlt6XhIGm37,"Stop, Look and Listen",5,316867,['Tommy Dorsey'],['4WoGga7UeRcmjD4ufif4nG'],1925,0.693,0.332,7.0,-14.792,1.0,0.139,0.913,0.877,0.0687,0.875,163.991,4
61wCa6mI8xxcZH2GGnWPBc,Gut Bucket Blues,7,168400,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1925,0.618,0.141,11.0,-17.2,1.0,0.113,0.996,0.91,0.115,0.759,138.691,4
65TRLzR4miaAq6mkigGRx8,Droppin' Shucks,6,170493,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1925,0.579,0.295,5.0,-9.23,1.0,0.132,0.993,0.145,0.24,0.767,176.628,4
6DYnSk5zkvMQEK8Awm2acT,How Deep Is the Ocean?,6,192627,['Bing Crosby'],['6ZjFtWeHP9XN7FeKSUe80S'],1925,0.326,0.117,6.0,-13.753,1.0,0.0446,0.983,6.32e-06,0.674,0.259,92.875,1
6MWxok8M7vCTguRy8QR9gc,It Won't Be Long Now,6,195067,['Paul Whiteman & His Orchestra'],['0tIS1GWwrWqr4DHK0RLg5u'],1925,0.552,0.266,5.0,-11.338,1.0,0.142,0.963,0.0152,0.432,0.494,157.758,4
6lGfkQqVuwJ0dOXPcb0MZx,It's Right Here For You,6,189827,['Tom Dorsey'],['1nJF7mx33FdVsZYAwnuRtJ'],1925,0.724,0.324,0.0,-9.842,1.0,0.0631,0.84,0.872,0.0991,0.674,94.042,4
6q9IP7wbfpocUiOEGvQqCZ,I'll Never Smile Again,7,192027,['Tommy Dorsey'],['4WoGga7UeRcmjD4ufif4nG'],1925,0.345,0.127,0.0,-17.475,1.0,0.0372,0.991,0.000133,0.72,0.209,71.003,4
71SxKog2t1yfpQ6LTkEXjC,The Minor Goes Muggin',5,182120,"['Tommy Dorsey', 'Duke Ellington']","['4WoGga7UeRcmjD4ufif4nG', '4F7Q5NV6h5TSwCainz8S5A']",1925,0.432,0.461,6.0,-12.228,1.0,0.0533,0.973,0.755,0.114,0.604,178.098,4
7Dde47A4x0nAyOPMeuBDs9,Moon Country,6,194227,['Hoagy Carmichael & His Orchestra'],['6sqoixflWfubV4OofBkDbH'],1925,0.667,0.122,8.0,-14.869,1.0,0.0441,0.974,0.197,0.1,0.431,119.835,4
7I7F8B2WRiSTcTyYvDdKST,West End Blues,5,198507,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1925,0.595,0.191,3.0,-13.623,1.0,0.0553,0.971,0.533,0.0881,0.338,83.579,4
7MHIbWlrSheueqRayXIPk7,Yes! I'm in the Barrel,5,155973,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1925,0.729,0.277,5.0,-9.915,1.0,0.0859,0.995,0.0015,0.107,0.746,155.109,4
7ocEaCAhDXT9Uuyw5Jxu8c,After You,5,202027,"['Tommy Dorsey & His Clambake Seven', 'Edythe Wright']","['1UGBiyjMCyZpbMjLKuZliq', '0J1JUJMr6AmojUgUie8kY1']",1925,0.744,0.147,2.0,-13.56,0.0,0.0595,0.964,0.526,0.0911,0.722,100.262,4
7rIJoIHeTkxJLNma31SODS,My Kind Of Man,5,180400,['Ethel Waters'],['3INcDDCxVKMIQT6rfR7kud'],1925,0.468,0.149,10.0,-12.323,1.0,0.0516,0.99,2.51e-06,0.0854,0.505,134.243,4
00uCxZ9LzRnIsSS4lgNCHs,Was It a Dream?,1,178680,['Lillie Delk Christian'],['70dErSfvbf7mmBdroUIyvf'],1925,0.427,0.134,0.0,-14.502,1.0,0.0497,0.761,0.0,0.128,0.378,100.926,5
016NlN2JbCb8N998hvHvoj,Twelfth Street Rag,3,182733,['Louis Armstrong & His Hot Seven'],['267SHEPfqnF16IEmwbLhLQ'],1925,0.757,0.272,3.0,-7.66,1.0,0.192,0.924,0.845,0.076,0.919,117.615,4
